annual_income,monthly_income,income_bracket,lifestyle,housing,food_groceries,food_dining,transport,entertainment,healthcare,subscriptions,clothing,utilities,fitness,coffee,total_monthly_expenses,monthly_savings,savings_rate
17264.71,1438.73,low,luxury,591.58,119.67,60.55,180.78,253.51,30.1,71.07,46.75,228.9,0,54.88,1637.78,0.0,0.0
22532.51,1877.71,low,luxury,772.74,127.75,88.84,317.85,312.31,65.63,26.51,65.86,195.3,100,39.61,2112.4,0.0,0.0
28044.79,2337.07,low,luxury,826.5,161.49,119.78,328.89,370.79,65.25,117.71,77.38,258.46,30,63.76,2420.01,0.0,0.0
22074.61,1839.55,low,luxury,749.8,143.22,82.71,272.66,280.86,80.68,116.06,94.08,121.75,30,25.18,1997.0,0.0,0.0
31842.26,2653.52,low,luxury,1090.93,206.01,110.82,456.8,521.86,125.88,35.02,139.84,160.19,0,13.43,2860.79,0.0,0.0
24051.4,2004.28,low,luxury,875.56,145.17,96.81,280.29,386.57,50.34,57.59,98.49,221.6,60,39.73,2312.15,0.0,0.0
16895.27,1407.94,low,luxury,540.86,99.16,79.24,218.91,259.79,77.09,74.76,58.35,190.76,0,62.69,1661.6,0.0,0.0
17874.87,1489.57,low,luxury,596.7,103.3,68.81,224.91,331.1,30.47,99.45,50.94,151.9,100,12.95,1770.53,0.0,0.0
15962.85,1330.24,low,luxury,469.85,109.05,62.55,210.64,253.3,69.44,73.99,71.1,161.33,60,9.95,1551.19,0.0,0.0
29831.25,2485.94,low,luxury,973.95,174.58,107.47,399.06,431.51,81.05,69.49,92.65,230.44,60,21.77,2641.98,0.0,0.0
27306.95,2275.58,low,luxury,889.53,183.86,103.13,339.89,455.62,74.78,66.08,57.76,251.97,30,24.1,2476.72,0.0,0.0
26463.86,2205.32,low,luxury,930.98,139.87,98.14,350.53,357.12,95.76,86.1,133.01,189.9,100,69.7,2551.11,0.0,0.0
33063.84,2755.32,low,luxury,1192.84,193.56,126.8,415.89,476.98,77.02,93.1,67.33,262.92,0,40.16,2946.61,0.0,0.0
33912.19,2826.02,low,luxury,1068.19,196.21,144.03,423.01,405.15,127.42,42.93,113.57,128.26,0,30.74,2679.52,146.5,0.0518
20141.64,1678.47,low,luxury,761.13,124.21,80.99,278.9,311.4,46.87,117.48,53.37,101.34,60,2.82,1938.5,0.0,0.0
15379.61,1281.63,low,luxury,595.42,87.67,63.53,183.75,232.5,43.91,26.61,37.27,216.71,0,63.39,1550.75,0.0,0.0
33460.95,2788.41,low,luxury,1098.11,217.41,112.21,382.86,572.07,88.64,75.29,164.49,83.94,30,11.8,2836.82,0.0,0.0
21020.14,1751.68,low,luxury,721.55,130.78,79.33,268.01,313.25,75.45,85.22,38.14,74.62,60,20.63,1866.97,0.0,0.0
23424.59,1952.05,low,luxury,788.1,138.37,86.83,334.63,344.47,58.16,118.67,47.54,217.94,30,33.32,2198.03,0.0,0.0
27283.83,2273.65,low,luxury,1016.94,152.44,103.83,357.9,425.88,66.65,53.24,78.62,80.55,0,75.14,2411.19,0.0,0.0
20071.72,1672.64,low,luxury,687.03,118.2,81.12,248.68,286.25,35.12,23.25,75.81,94.66,100,0.05,1750.17,0.0,0.0
23779.68,1981.64,low,luxury,799.48,132.99,93.85,295.95,424.16,56.26,94.93,94.47,201.18,100,63.64,2356.9,0.0,0.0
34447.12,2870.59,low,luxury,1165.43,192.89,160.59,427.11,517.79,121.82,53.53,56.9,112.58,60,54.95,2923.6,0.0,0.0
25045.83,2087.15,low,luxury,731.27,147.71,100.04,322.41,360.35,41.37,75.44,48.45,192.11,30,10.61,2059.75,27.4,0.0131
15310.7,1275.89,low,luxury,541.9,102.11,56.59,190.52,240.09,47.46,43.11,40.9,272.22,150,60.34,1745.23,0.0,0.0
26952.08,2246.01,low,luxury,870.85,156.66,113.29,336.61,426.27,85.69,115.47,121.2,149.71,100,4.4,2480.16,0.0,0.0
19413.64,1617.8,low,luxury,708.8,124.09,78.57,209.35,290.74,35.55,29.77,66.92,82.74,30,85.37,1741.89,0.0,0.0
31489.03,2624.09,low,luxury,1074.71,181.84,138.77,370.1,455.91,117.99,28.03,59.03,76.72,60,77.24,2640.36,0.0,0.0
33018.53,2751.54,low,luxury,1173.16,186.16,134.66,423.56,476.18,112.1,97.31,99.33,87.42,100,71.23,2961.11,0.0,0.0
17643.24,1470.27,low,luxury,623.6,101.09,71.81,196.08,223.99,54.7,88.89,45.98,204.55,100,25.01,1735.71,0.0,0.0
29102.64,2425.22,low,luxury,1069.79,170.92,119.53,359.23,370.96,82.49,26.85,77.14,134.19,30,9.85,2450.95,0.0,0.0
25408.65,2117.39,low,luxury,830.34,147.48,91.48,313.0,320.57,138.48,114.66,82.09,176.51,0,51.79,2266.4,0.0,0.0
34705.6,2892.13,low,luxury,1089.51,197.88,136.81,436.49,519.46,130.25,92.03,71.97,128.9,60,45.76,2909.06,0.0,0.0
22961.97,1913.5,low,luxury,853.09,142.72,89.55,251.23,345.6,57.37,66.31,41.23,129.99,100,12.9,2089.99,0.0,0.0
27154.79,2262.9,low,luxury,901.26,161.16,101.71,338.05,345.67,120.8,30.27,51.6,82.51,0,33.28,2166.3,96.6,0.0427
22084.71,1840.39,low,luxury,671.8,137.78,99.4,289.12,334.39,61.72,42.35,41.51,127.71,60,50.86,1916.65,0.0,0.0
18117.7,1509.81,low,luxury,659.54,100.09,64.26,203.53,280.35,72.66,103.84,34.29,151.13,100,45.06,1814.75,0.0,0.0
28355.11,2362.93,low,luxury,856.65,171.61,112.83,407.34,410.31,55.56,42.69,83.03,178.58,60,23.33,2401.93,0.0,0.0
31411.0,2617.58,low,luxury,1012.45,214.33,127.79,406.7,469.33,93.87,110.85,122.78,184.45,60,34.88,2837.42,0.0,0.0
34552.25,2879.35,low,luxury,1193.96,220.84,155.34,394.07,450.31,109.48,92.02,54.46,205.66,60,58.95,2995.09,0.0,0.0
30220.58,2518.38,low,luxury,951.46,179.41,121.95,436.5,411.35,60.58,67.76,93.1,128.78,60,4.11,2515.0,3.38,0.0013
26980.3,2248.36,low,luxury,1003.73,185.09,110.4,348.67,367.39,116.44,58.44,63.47,110.67,30,1.23,2395.53,0.0,0.0
29321.76,2443.48,low,luxury,953.31,175.02,124.45,359.34,451.3,109.92,118.68,118.46,162.18,0,23.51,2596.16,0.0,0.0
20175.84,1681.32,low,luxury,732.27,117.5,77.74,235.51,281.2,53.45,66.77,45.3,95.72,100,61.44,1866.9,0.0,0.0
22885.7,1907.14,low,luxury,706.71,154.52,89.0,260.07,328.07,92.46,30.28,39.43,74.3,60,26.29,1861.12,46.02,0.0241
31855.06,2654.59,low,luxury,1029.92,208.7,139.53,371.09,401.41,111.13,114.33,168.12,182.74,60,87.8,2874.76,0.0,0.0
19895.05,1657.92,low,luxury,699.61,111.82,91.89,231.38,283.6,97.24,71.27,65.46,128.02,60,36.01,1876.3,0.0,0.0
29781.91,2481.83,low,luxury,905.83,153.92,121.25,382.94,461.44,85.35,48.16,81.19,120.53,60,77.33,2497.94,0.0,0.0
20902.01,1741.83,low,luxury,695.06,130.67,75.41,244.14,325.62,85.34,47.06,87.5,186.42,60,66.17,2003.37,0.0,0.0
27407.81,2283.98,low,luxury,996.32,152.9,114.04,304.09,375.34,78.84,102.38,88.77,142.34,0,43.85,2398.87,0.0,0.0
24583.02,2048.58,low,luxury,828.31,158.72,95.91,282.59,354.55,104.92,105.62,57.1,129.9,0,44.93,2162.55,0.0,0.0
26509.05,2209.09,low,luxury,774.73,146.13,94.49,374.15,363.62,66.89,117.47,66.48,69.4,100,48.27,2221.63,0.0,0.0
25211.74,2100.98,low,luxury,781.68,155.41,99.79,366.35,369.69,67.69,112.93,104.89,224.61,100,62.97,2446.0,0.0,0.0
27376.54,2281.38,low,luxury,971.41,166.29,113.14,310.69,452.63,102.83,23.7,67.67,97.27,60,72.2,2437.82,0.0,0.0
29963.78,2496.98,low,luxury,1030.2,186.13,134.53,350.32,422.18,132.14,84.34,117.25,163.63,60,68.73,2749.46,0.0,0.0
31493.57,2624.46,low,luxury,992.92,197.37,115.01,345.54,453.55,122.65,20.9,72.53,230.46,60,68.42,2679.35,0.0,0.0
15148.87,1262.41,low,luxury,518.69,78.81,61.4,195.55,207.63,56.05,61.33,40.32,76.56,30,42.33,1368.67,0.0,0.0
29238.57,2436.55,low,luxury,974.25,167.33,115.66,398.08,374.45,90.23,47.53,134.87,233.46,0,48.95,2584.81,0.0,0.0
33821.14,2818.43,low,luxury,1135.99,192.95,134.69,388.12,475.47,151.55,105.01,76.94,80.8,0,48.08,2789.6,28.83,0.0102
32447.43,2703.95,low,luxury,1156.75,174.57,134.44,390.79,501.71,66.6,65.21,165.74,183.06,0,66.82,2905.69,0.0,0.0
31875.5,2656.29,low,luxury,1154.43,178.84,119.75,421.84,423.67,141.96,52.6,52.79,75.37,60,35.11,2716.37,0.0,0.0
28854.27,2404.52,low,luxury,811.19,172.13,111.61,334.19,479.41,58.34,42.18,103.33,118.12,0,46.09,2276.58,127.94,0.0532
33465.98,2788.83,low,luxury,1074.93,183.04,137.39,389.12,550.5,120.99,30.47,153.28,176.0,100,30.8,2946.52,0.0,0.0
16093.06,1341.09,low,luxury,546.64,89.57,60.7,194.36,220.18,29.0,40.84,83.16,147.03,0,27.1,1438.57,0.0,0.0
24933.76,2077.81,low,luxury,923.43,134.78,98.25,324.98,413.16,94.53,109.1,88.51,98.38,60,15.53,2360.66,0.0,0.0
24446.44,2037.2,low,luxury,721.85,143.6,93.51,340.59,408.32,83.31,81.83,116.6,77.03,60,5.95,2132.6,0.0,0.0
32456.12,2704.68,low,luxury,1115.53,199.79,121.39,407.35,474.29,67.82,39.86,180.89,120.64,60,28.01,2815.57,0.0,0.0
31620.78,2635.07,low,luxury,981.19,204.09,118.5,399.24,523.0,79.92,67.8,171.48,86.66,30,33.34,2695.22,0.0,0.0
28365.48,2363.79,low,luxury,794.61,162.96,121.67,413.35,470.07,67.47,44.2,99.89,179.37,60,9.96,2423.55,0.0,0.0
19259.31,1604.94,low,luxury,537.38,120.2,76.93,263.63,306.45,50.37,116.13,66.33,178.7,60,6.25,1782.37,0.0,0.0
21317.18,1776.43,low,luxury,739.35,138.56,93.73,257.68,306.66,67.03,65.63,96.31,237.7,30,7.11,2039.74,0.0,0.0
32494.1,2707.84,low,luxury,999.13,174.67,119.16,386.33,413.7,96.52,23.04,77.19,205.92,60,15.68,2571.33,136.51,0.0504
17412.88,1451.07,low,luxury,677.04,106.66,71.59,197.72,269.77,66.36,40.38,31.64,87.04,60,55.8,1664.01,0.0,0.0
27906.51,2325.54,low,luxury,875.29,205.88,118.72,344.57,349.04,82.38,43.96,126.39,229.53,150,38.04,2563.78,0.0,0.0
19453.33,1621.11,low,luxury,663.31,116.81,83.11,214.03,268.32,75.31,91.48,82.98,88.75,0,39.95,1724.05,0.0,0.0
18002.56,1500.21,low,luxury,679.71,112.22,77.27,226.46,269.58,34.65,47.93,76.16,220.24,100,29.89,1874.11,0.0,0.0
21261.8,1771.82,low,luxury,551.73,113.63,82.92,243.32,297.71,59.82,113.95,95.42,261.9,60,79.0,1959.41,0.0,0.0
28660.16,2388.35,low,luxury,898.07,181.44,113.64,382.63,444.3,78.02,23.49,53.03,170.49,60,70.42,2475.53,0.0,0.0
22135.38,1844.61,low,luxury,662.34,146.83,79.99,290.2,283.07,69.76,45.0,47.72,220.44,60,5.45,1910.81,0.0,0.0
18308.85,1525.74,low,luxury,621.57,117.61,76.63,212.41,263.19,62.1,59.95,74.99,126.86,60,22.98,1698.28,0.0,0.0
27243.68,2270.31,low,luxury,940.53,149.18,122.11,333.02,392.99,104.79,113.03,59.35,102.62,150,19.28,2486.91,0.0,0.0
25837.04,2153.09,low,luxury,740.78,143.32,116.9,374.86,418.03,50.55,80.27,83.17,182.48,60,74.56,2324.93,0.0,0.0
27749.51,2312.46,low,luxury,919.28,150.56,90.41,347.77,369.21,125.44,49.36,67.37,208.17,0,10.69,2338.25,0.0,0.0
22257.79,1854.82,low,luxury,783.35,118.47,99.31,255.09,316.09,109.99,110.89,62.5,139.12,60,45.93,2100.74,0.0,0.0
16280.78,1356.73,low,luxury,539.33,94.15,68.19,191.99,220.34,30.96,119.02,41.49,211.21,150,46.0,1712.68,0.0,0.0
19702.87,1641.91,low,luxury,610.73,134.54,89.87,223.73,275.33,50.65,44.19,74.86,199.81,0,61.49,1765.19,0.0,0.0
21608.66,1800.72,low,luxury,730.41,136.36,99.29,230.41,347.38,70.19,82.3,84.74,199.34,60,67.58,2108.0,0.0,0.0
34599.65,2883.3,low,luxury,995.49,207.23,134.88,429.4,504.87,92.32,94.9,86.06,212.66,0,12.09,2769.89,113.41,0.0393
28593.45,2382.79,low,luxury,928.1,164.66,117.78,353.73,403.22,136.64,119.41,68.31,159.28,60,52.12,2563.26,0.0,0.0
32129.9,2677.49,low,luxury,1085.18,208.43,132.02,337.05,429.77,121.63,115.44,97.47,141.16,0,28.31,2696.46,0.0,0.0
20075.24,1672.94,low,luxury,671.16,120.78,76.75,244.91,288.13,48.87,51.96,61.94,119.77,30,8.07,1722.34,0.0,0.0
21895.28,1824.61,low,luxury,746.57,154.48,93.1,257.1,319.18,89.98,117.69,89.22,71.49,150,81.41,2170.22,0.0,0.0
17542.24,1461.85,low,luxury,533.15,93.82,74.38,211.33,284.44,84.28,91.13,65.21,216.14,100,56.01,1809.87,0.0,0.0
34271.86,2855.99,low,luxury,1126.83,197.61,115.77,420.19,476.14,144.64,70.9,140.82,67.73,150,74.13,2984.77,0.0,0.0
33991.66,2832.64,low,luxury,1130.37,188.03,139.71,385.92,540.23,142.53,70.03,89.14,179.51,60,77.78,3003.25,0.0,0.0
25305.5,2108.79,low,luxury,744.56,154.13,90.99,311.79,358.97,70.66,42.07,75.35,64.52,60,11.58,1984.62,124.17,0.0589
17157.89,1429.82,low,luxury,625.04,106.02,67.01,224.06,243.63,72.0,112.89,61.42,79.72,0,72.07,1663.87,0.0,0.0
30466.5,2538.87,low,luxury,990.33,193.96,114.76,366.52,450.23,129.85,76.32,152.79,71.87,60,11.07,2617.69,0.0,0.0
15668.66,1305.72,low,luxury,482.94,90.02,56.77,194.99,255.53,62.64,35.64,42.19,212.3,0,24.47,1457.47,0.0,0.0
29577.95,2464.83,low,luxury,765.19,185.1,126.97,322.57,442.95,97.96,40.0,128.85,157.34,60,42.99,2369.92,94.9,0.0385
34439.2,2869.93,low,luxury,993.77,178.3,138.66,460.61,571.63,117.22,59.56,60.09,229.65,60,55.57,2925.06,0.0,0.0
29736.71,2478.06,low,luxury,1064.76,173.99,97.68,419.33,424.89,144.86,40.16,143.37,171.85,150,40.84,2871.74,0.0,0.0
24970.86,2080.9,low,luxury,784.9,161.0,107.63,293.79,379.49,82.14,98.64,110.55,134.66,100,48.64,2301.44,0.0,0.0
19132.62,1594.39,low,luxury,653.02,116.91,72.57,214.0,308.79,73.67,47.01,72.04,144.33,150,42.74,1895.09,0.0,0.0
27083.82,2256.98,low,luxury,844.41,169.21,102.82,350.1,422.65,73.71,110.41,54.08,136.41,60,81.05,2404.84,0.0,0.0
27100.87,2258.41,low,luxury,771.9,157.73,107.04,332.39,458.07,121.0,97.35,99.85,147.39,0,42.14,2334.85,0.0,0.0
18472.38,1539.37,low,luxury,513.34,116.59,74.56,237.69,270.36,73.23,38.68,67.05,196.45,30,83.39,1701.33,0.0,0.0
30472.35,2539.36,low,luxury,1081.99,174.06,108.97,348.15,453.1,85.73,52.47,100.22,188.16,30,49.0,2671.87,0.0,0.0
31349.81,2612.48,low,luxury,953.99,190.18,114.81,387.09,476.87,157.9,92.71,152.76,179.44,0,40.9,2746.65,0.0,0.0
33495.68,2791.31,low,luxury,1003.65,206.33,128.72,489.72,542.36,179.5,22.47,70.56,116.56,30,55.19,2845.05,0.0,0.0
26333.98,2194.5,low,luxury,815.41,158.67,106.64,348.09,422.98,59.51,108.04,131.97,81.89,100,33.56,2366.76,0.0,0.0
27210.65,2267.55,low,luxury,972.94,161.96,120.11,375.96,399.94,97.4,81.09,114.65,174.34,100,25.05,2623.44,0.0,0.0
15442.8,1286.9,low,luxury,451.26,95.88,60.96,195.45,202.27,68.26,65.86,26.48,107.24,0,53.76,1327.41,0.0,0.0
20767.54,1730.63,low,luxury,641.23,117.24,80.13,282.97,331.69,87.51,47.13,78.09,131.93,150,4.66,1952.57,0.0,0.0
18576.63,1548.05,low,luxury,574.87,115.59,74.24,199.37,253.7,66.33,107.89,68.14,71.6,0,77.73,1609.47,0.0,0.0
22308.15,1859.01,low,luxury,770.45,123.41,85.48,289.17,330.87,109.59,51.65,69.05,119.02,100,16.0,2064.68,0.0,0.0
20984.55,1748.71,low,luxury,713.78,133.4,95.38,312.67,331.14,72.18,98.92,43.3,160.98,60,64.61,2086.36,0.0,0.0
33822.79,2818.57,low,luxury,1159.65,214.43,136.2,405.33,563.3,127.63,95.09,79.55,116.58,60,74.14,3031.9,0.0,0.0
19228.87,1602.41,low,luxury,678.42,103.18,77.85,264.82,274.74,33.84,61.6,33.25,95.44,0,64.82,1687.98,0.0,0.0
15828.48,1319.04,low,luxury,567.88,99.33,61.97,192.76,211.05,50.85,81.97,77.02,71.4,150,16.67,1580.89,0.0,0.0
21615.84,1801.32,low,luxury,705.37,121.74,85.64,259.57,335.11,90.94,28.72,83.5,146.43,60,12.07,1929.08,0.0,0.0
23442.29,1953.52,low,luxury,806.46,147.13,101.16,302.39,358.07,74.54,73.87,45.87,260.01,60,39.31,2268.8,0.0,0.0
20488.39,1707.37,low,luxury,737.21,113.85,89.95,293.2,336.61,83.36,46.4,66.36,69.42,30,63.93,1930.28,0.0,0.0
16031.2,1335.93,low,luxury,559.31,97.88,71.75,213.57,228.17,52.77,39.25,54.18,207.7,30,59.46,1614.03,0.0,0.0
30607.18,2550.6,low,luxury,950.83,168.44,98.43,427.62,460.62,66.9,80.01,111.54,244.77,60,1.65,2670.8,0.0,0.0
23239.85,1936.65,low,luxury,765.19,156.12,95.46,310.72,367.95,98.29,75.05,89.65,92.02,60,21.43,2131.88,0.0,0.0
28917.3,2409.77,low,luxury,1050.47,200.99,102.24,360.01,396.82,159.76,112.24,85.68,94.91,100,20.99,2684.11,0.0,0.0
29605.77,2467.15,low,luxury,961.68,188.4,121.78,342.5,462.94,118.48,59.96,78.66,230.42,0,44.95,2609.76,0.0,0.0
24058.62,2004.88,low,luxury,714.36,154.6,94.22,311.87,375.55,73.6,54.24,51.94,189.38,60,8.35,2088.11,0.0,0.0
21184.08,1765.34,low,luxury,662.45,129.82,84.96,241.03,287.99,38.79,109.42,61.3,243.89,30,58.31,1947.97,0.0,0.0
29106.3,2425.52,low,luxury,906.35,172.44,127.9,328.07,476.06,134.09,28.4,93.04,141.5,60,65.23,2533.06,0.0,0.0
26364.05,2197.0,low,luxury,776.8,165.28,106.32,324.19,386.57,88.64,40.89,94.26,146.91,60,16.28,2206.14,0.0,0.0
22667.89,1888.99,low,luxury,678.21,112.29,94.63,273.72,392.62,91.92,102.26,115.65,130.44,0,39.22,2030.97,0.0,0.0
33004.08,2750.34,low,luxury,1217.47,216.75,130.28,372.79,548.51,75.05,109.25,149.76,135.29,60,24.62,3039.76,0.0,0.0
28688.99,2390.75,low,luxury,870.19,164.76,115.66,360.0,473.03,53.67,85.41,69.89,210.38,0,63.67,2466.65,0.0,0.0
33585.99,2798.83,low,luxury,1235.32,212.03,122.52,470.63,546.56,145.78,59.73,130.88,171.72,60,18.94,3174.11,0.0,0.0
32808.34,2734.03,low,luxury,1076.39,193.57,154.51,432.27,436.73,84.77,50.4,76.65,70.46,0,44.71,2620.46,113.57,0.0415
25721.35,2143.45,low,luxury,792.15,152.18,109.5,349.37,336.3,58.8,28.58,84.02,195.66,60,15.55,2182.1,0.0,0.0
25476.07,2123.01,low,luxury,909.27,158.02,94.39,357.53,392.38,76.78,99.94,66.39,77.17,100,34.8,2366.68,0.0,0.0
16721.42,1393.45,low,luxury,511.71,101.48,70.29,167.92,230.35,28.85,117.74,65.68,130.92,0,59.11,1484.05,0.0,0.0
24378.21,2031.52,low,luxury,780.67,153.25,91.67,313.26,381.65,60.01,48.57,109.99,272.71,60,22.06,2293.85,0.0,0.0
22306.43,1858.87,low,luxury,623.9,140.62,85.47,302.53,306.9,73.47,81.93,81.19,250.63,150,77.23,2173.87,0.0,0.0
25974.93,2164.58,low,luxury,914.41,156.07,116.26,345.84,397.18,61.94,63.14,68.4,57.11,60,64.53,2304.89,0.0,0.0
17295.09,1441.26,low,luxury,587.32,99.34,76.95,202.14,268.16,68.16,76.36,36.01,60.71,60,6.94,1542.1,0.0,0.0
28303.13,2358.59,low,luxury,988.12,171.96,112.64,367.79,362.87,98.5,22.49,64.41,88.92,30,86.99,2394.7,0.0,0.0
19520.86,1626.74,low,luxury,671.36,104.74,81.49,278.7,331.96,75.46,40.44,58.74,117.64,0,0.84,1761.38,0.0,0.0
17612.4,1467.7,low,luxury,566.18,101.55,68.81,246.56,309.92,72.02,104.64,67.38,129.01,30,56.44,1752.51,0.0,0.0
26357.38,2196.45,low,luxury,673.99,141.22,106.53,336.18,389.05,69.06,26.79,81.42,107.68,0,7.98,1939.89,256.55,0.1168
20662.95,1721.91,low,luxury,744.52,119.43,85.55,265.17,264.44,88.56,47.76,39.92,235.36,0,56.0,1946.71,0.0,0.0
34738.08,2894.84,low,luxury,1113.21,212.43,128.93,426.39,510.31,153.04,40.14,110.31,185.16,0,47.64,2927.58,0.0,0.0
32692.13,2724.34,low,luxury,1110.52,212.35,146.85,404.74,437.91,81.53,62.94,65.44,213.18,30,39.12,2804.58,0.0,0.0
30919.8,2576.65,low,luxury,904.2,221.55,118.27,311.23,493.93,139.42,87.07,101.37,193.7,0,2.13,2572.88,3.77,0.0015
29322.42,2443.53,low,luxury,992.23,184.62,124.75,382.82,411.3,139.04,41.72,143.64,200.69,0,15.96,2636.77,0.0,0.0
22059.35,1838.28,low,luxury,784.16,125.68,75.49,275.79,326.87,38.46,67.58,101.37,138.9,100,68.42,2102.72,0.0,0.0
26438.28,2203.19,low,luxury,1009.29,143.62,106.94,303.25,368.06,53.86,80.04,58.34,248.14,30,66.9,2468.44,0.0,0.0
27485.49,2290.46,low,luxury,908.3,166.43,102.22,336.13,396.08,108.13,94.69,50.07,145.69,60,19.34,2387.08,0.0,0.0
21741.58,1811.8,low,luxury,785.77,116.16,82.32,243.18,326.28,108.93,23.39,100.85,221.68,150,23.03,2181.58,0.0,0.0
23183.96,1932.0,low,luxury,788.3,122.79,108.26,316.19,343.54,99.62,33.02,72.84,63.41,60,9.54,2017.52,0.0,0.0
26065.15,2172.1,low,luxury,863.21,158.78,101.32,283.05,353.82,104.02,89.82,58.29,258.99,0,10.67,2281.97,0.0,0.0
27625.85,2302.15,low,luxury,871.94,146.88,96.71,342.05,441.14,123.61,67.74,91.65,118.22,60,5.78,2365.72,0.0,0.0
29211.64,2434.3,low,luxury,1020.71,175.09,119.21,402.75,453.61,129.52,71.45,114.5,212.99,60,74.46,2834.28,0.0,0.0
26340.04,2195.0,low,luxury,1000.62,158.3,101.53,333.6,374.75,126.0,116.88,73.83,158.26,60,71.92,2575.67,0.0,0.0
19219.87,1601.66,low,luxury,690.08,108.93,80.21,262.07,305.62,78.71,95.83,40.21,143.61,30,38.09,1873.37,0.0,0.0
17824.31,1485.36,low,luxury,524.6,100.44,76.15,241.5,281.71,62.41,58.07,60.61,193.5,0,48.31,1647.31,0.0,0.0
30918.76,2576.56,low,luxury,1024.59,193.91,130.48,373.61,477.89,69.72,87.09,134.65,241.0,30,33.78,2796.72,0.0,0.0
20128.41,1677.37,low,luxury,691.06,115.82,72.19,233.66,306.08,74.95,76.37,56.64,193.36,100,48.54,1968.68,0.0,0.0
24900.61,2075.05,low,luxury,835.51,156.54,83.5,290.66,389.01,48.6,42.61,95.38,190.42,30,73.82,2236.03,0.0,0.0
29464.87,2455.41,low,luxury,903.32,189.85,112.45,403.17,386.11,59.63,65.59,119.86,238.47,60,13.19,2551.66,0.0,0.0
17336.57,1444.71,low,luxury,680.89,93.07,65.42,228.77,265.17,55.69,88.17,30.43,212.51,30,4.61,1754.73,0.0,0.0
16017.13,1334.76,low,luxury,490.08,100.34,57.85,175.73,227.91,29.9,111.72,69.53,180.14,0,59.82,1503.02,0.0,0.0
33412.92,2784.41,low,luxury,1072.04,196.08,127.66,373.38,442.54,59.11,38.24,78.1,127.38,150,40.55,2705.1,79.31,0.0285
18982.62,1581.88,low,luxury,514.48,129.56,73.69,258.46,315.39,89.12,89.99,53.11,141.84,60,44.22,1769.86,0.0,0.0
30224.07,2518.67,low,luxury,981.87,187.49,115.16,415.62,490.18,73.25,99.06,144.44,222.89,60,33.47,2823.43,0.0,0.0
22566.87,1880.57,low,luxury,772.47,139.37,89.94,247.61,343.82,36.94,48.07,70.27,206.68,60,72.73,2087.9,0.0,0.0
20993.11,1749.43,low,luxury,619.25,132.97,80.98,262.02,297.62,76.14,24.35,92.47,203.17,100,32.61,1921.58,0.0,0.0
26803.69,2233.64,low,luxury,858.82,166.63,120.71,321.51,465.26,68.17,21.81,63.32,130.8,100,6.15,2323.18,0.0,0.0
28946.43,2412.2,low,luxury,879.7,174.54,112.41,367.94,423.04,130.56,102.22,78.3,247.25,100,59.03,2674.97,0.0,0.0
32742.19,2728.52,low,luxury,1051.8,204.22,124.15,371.18,513.98,55.14,118.29,164.43,227.8,150,10.89,2991.89,0.0,0.0
26484.67,2207.06,low,luxury,802.04,138.72,107.69,355.39,421.6,81.72,24.45,64.33,121.27,0,40.37,2157.58,49.47,0.0224
17526.36,1460.53,low,luxury,545.66,115.23,74.39,225.11,252.89,48.43,48.72,90.39,218.46,100,23.53,1742.81,0.0,0.0
26677.72,2223.14,low,luxury,864.3,164.88,104.22,325.78,412.17,62.08,47.62,72.19,99.85,30,1.96,2185.06,38.08,0.0171
33164.73,2763.73,low,luxury,1089.91,225.03,131.3,423.65,449.79,93.09,49.41,66.88,124.19,60,72.54,2785.79,0.0,0.0
18584.54,1548.71,low,luxury,673.8,117.11,66.02,227.46,232.4,69.47,40.36,85.92,63.54,60,21.27,1657.36,0.0,0.0
26033.51,2169.46,low,luxury,716.98,159.1,107.13,328.52,437.15,68.53,83.97,132.85,98.5,100,66.32,2299.04,0.0,0.0
23116.67,1926.39,low,luxury,854.94,124.99,90.91,278.94,355.49,76.47,112.59,35.93,199.43,60,50.78,2240.46,0.0,0.0
30396.11,2533.01,low,luxury,1064.48,159.99,95.04,406.14,447.76,81.47,43.08,59.18,263.79,0,65.81,2686.73,0.0,0.0
31266.47,2605.54,low,luxury,1022.57,183.96,115.35,368.91,466.87,126.63,88.26,69.56,149.26,60,48.49,2699.86,0.0,0.0
32065.15,2672.1,low,luxury,899.89,204.23,127.15,381.83,506.28,117.04,82.1,95.27,154.06,30,26.58,2624.43,47.67,0.0178
20794.21,1732.85,low,luxury,690.17,139.92,87.44,246.47,269.94,59.76,91.96,70.31,135.35,0,23.01,1814.32,0.0,0.0
25157.42,2096.45,low,luxury,909.13,142.73,102.23,307.99,332.4,67.56,91.73,69.13,172.79,60,60.74,2316.43,0.0,0.0
20953.51,1746.13,low,luxury,635.1,131.33,81.42,242.44,349.17,68.23,66.93,54.91,204.34,150,51.06,2034.92,0.0,0.0
16486.05,1373.84,low,luxury,472.83,104.62,74.9,207.05,231.81,56.51,67.8,62.58,139.49,150,76.8,1644.39,0.0,0.0
17869.8,1489.15,low,luxury,631.67,123.99,68.07,211.1,228.29,82.64,46.26,76.44,126.92,100,3.51,1698.91,0.0,0.0
28829.19,2402.43,low,luxury,996.87,187.48,109.67,335.08,361.08,54.57,32.55,133.29,66.25,100,21.04,2397.89,4.54,0.0019
